"proto","srcip","sport","dstip","dsport","spkts","dpkts","sbytes","dbytes","state","stime","ltime","dur","attack_cat"
"tcp","175.45.176.2","27551","149.171.126.19","9191","14","12","1492","734","FIN","1421928339","1421928345","5,683,607","generic"
"udp","175.45.176.0","32847","149.171.126.10","520","2","0","104","0","INT","1421928346","1421928346","1.00E-6","fuzzers"
"tcp","175.45.176.1","26587","149.171.126.14","25","90","30","94141","2330","FIN","1421928344","1421928347","2,335,013","exploits"
"udp","175.45.176.0","32157","149.171.126.10","520","2","0","104","0","INT","1421928347","1421928347","4.00E-6","fuzzers"
"tcp","175.45.176.1","20811","149.171.126.13","110","20","24","970","9696","FIN","1421928346","1421928348","1,781,724","exploits"
"tcp","175.45.176.2","24032","149.171.126.14","20031","60","16","68053","698","FIN","1421928349","1421928350","1,456,649","generic"
"udp","175.45.176.0","29343","149.171.126.10","520","2","0","104","0","INT","1421928351","1421928351","4.00E-6","fuzzers"
"tcp","175.45.176.1","64825","149.171.126.11","617","10","6","2060","268","FIN","1421928351","1421928352","0.634338","generic"
"udp","175.45.176.0","60737","149.171.126.10","520","2","0","104","0","INT","1421928353","1421928353","1.00E-6","fuzzers"
"udp","175.45.176.3","11620","149.171.126.11","47310","2","0","238","0","INT","1421928354","1421928354","4.00E-6","shellcode"
"udp","175.45.176.0","9124","149.171.126.10","520","2","0","104","0","INT","1421928354","1421928354","4.00E-6","fuzzers"
"udp","175.45.176.0","38627","149.171.126.10","520","2","0","104","0","INT","1421928355","1421928355","1.1e-05","fuzzers"
"tcp","175.45.176.3","30447","149.171.126.10","25","72","28","68764","2042","FIN","1421928352","1421928356","3,303,849","exploits"
"tcp","175.45.176.0","60246","149.171.126.12","2000","14","12","746","650","FIN","1421928351","1421928357","5,556,524","exploits"
"udp","175.45.176.0","30073","149.171.126.10","520","2","0","104","0","INT","1421928357","1421928357","1.1e-05","fuzzers"
"udp","175.45.176.0","30073","149.171.126.10","520","2","0","104","0","INT","1421928357","1421928357","1.1e-05","fuzzers"
"tcp","175.45.176.1","52498","149.171.126.12","80","58","246","4626","328508","FIN","1421928350","1421928357","7,586,427","exploits"
"udp","175.45.176.1","52430","149.171.126.12","69","2","0","2122","0","INT","1421928359","1421928359","6.00E-6","generic"
"tcp","175.45.176.2","40164","149.171.126.10","80","10","8","944","354","FIN","1421928358","1421928359","1,125,711","exploits"
"udp","175.45.176.0","29233","149.171.126.10","520","2","0","104","0","INT","1421928360","1421928360","7.00E-6","fuzzers"
"udp","175.45.176.0","29233","149.171.126.10","520","2","0","104","0","INT","1421928360","1421928360","7.00E-6","fuzzers"
"udp","175.45.176.0","13754","149.171.126.10","520","2","0","104","0","INT","1421928361","1421928361","2.00E-6","fuzzers"
"tcp","175.45.176.2","13752","149.171.126.14","25","22","20","2999","1668","FIN","1421928358","1421928361","2,747,892","exploits"
"udp","175.45.176.0","32312","149.171.126.10","520","2","0","104","0","INT","1421928362","1421928362","9.00E-6","fuzzers"
"udp","175.45.176.0","33880","149.171.126.10","520","2","0","104","0","INT","1421928363","1421928363","2.00E-6","fuzzers"
"tcp","175.45.176.2","49518","149.171.126.12","80","54","276","3804","365427","FIN","1421928359","1421928363","3,516,572","exploits"
"tcp","175.45.176.2","63515","149.171.126.14","25","24","22","3035","1740","FIN","1421928362","1421928365","3,031,305","exploits"
"udp","175.45.176.2","9665","149.171.126.13","29348","2","0","116","0","INT","1421928365","1421928365","7.00E-6","shellcode"
"tcp","175.45.176.0","49537","149.171.126.18","8028","10","8","3160","354","FIN","1421928365","1421928366","1,323,868","exploits"
"udp","175.45.176.0","29694","149.171.126.10","520","2","0","104","0","INT","1421928366","1421928366","2.00E-6","fuzzers"
"tcp","175.45.176.2","17791","149.171.126.11","548","764","380","320116","16340","CON","1421928308","1421928367","59,909,866","dos"
"udp","175.45.176.1","137","149.171.126.14","137","90","0","21240","0","REQ","1421928311","1421928368","57,641,228","fuzzers"
"udp","175.45.176.0","32926","149.171.126.10","520","2","0","104","0","INT","1421928368","1421928368","2.00E-6","fuzzers"
"udp","175.45.176.0","29354","149.171.126.10","520","2","0","104","0","INT","1421928369","1421928369","2.00E-6","fuzzers"
"tcp","175.45.176.0","51737","149.171.126.15","80","10","10","810","4304","FIN","1421928369","1421928369","0.675807","exploits"
"tcp","175.45.176.2","64096","149.171.126.19","25","24","20","8230","1856","FIN","1421928366","1421928369","2,860,009","exploits"
"tcp","175.45.176.2","64096","149.171.126.19","25","24","20","8230","1856","FIN","1421928366","1421928369","2,860,009","exploits"
"tcp","175.45.176.2","64096","149.171.126.19","25","24","20","8230","1856","FIN","1421928366","1421928369","2,860,009","exploits"
"tcp","175.45.176.3","26796","149.171.126.13","110","22","40","1048","31051","FIN","1421928369","1421928372","3,408,617","exploits"
"tcp","175.45.176.2","23535","149.171.126.17","80","426","2668","18660","3566898","FIN","1421928336","1421928373","36,591,019","exploits"
"tcp","175.45.176.3","61714","149.171.126.17","80","10","8","946","354","FIN","1421928371","1421928373","1,494,501","exploits"
"tcp","175.45.176.1","50068","149.171.126.19","27632","10","8","502","354","FIN","1421928361","1421928374","13,154,288","shellcode"
"udp","175.45.176.0","29882","149.171.126.10","520","2","0","104","0","INT","1421928375","1421928375","1.00E-5","fuzzers"
"tcp","175.45.176.2","4706","149.171.126.13","80","10","16","822","13010","FIN","1421928374","1421928375","0.674345","dos"
"tcp","175.45.176.2","7370","149.171.126.15","80","10","6","998","268","FIN","1421928376","1421928376","0.559527","exploits"
"tcp","175.45.176.3","58611","149.171.126.12","80","10","10","874","1754","FIN","1421928374","1421928376","1,843,747","exploits"
"udp","175.45.176.0","32183","149.171.126.10","520","2","0","104","0","INT","1421928377","1421928377","1.1e-05","fuzzers"
"tcp","175.45.176.0","37094","149.171.126.13","25","48","24","41188","2002","FIN","1421928375","1421928378","3,478,965","exploits"
"tcp","175.45.176.0","20328","149.171.126.13","80","14","12","2066","3882","FIN","1421928377","1421928378","1,665,538","generic"
"tcp","175.45.176.3","5683","149.171.126.12","21","28","28","1452","1866","FIN","1421928353","1421928380","26,776,861","exploits"
"tcp","175.45.176.3","5683","149.171.126.12","21","28","28","1452","1866","FIN","1421928353","1421928380","26,776,861","exploits"
"udp","175.45.176.0","35906","149.171.126.10","520","2","0","104","0","INT","1421928380","1421928380","1.1e-05","fuzzers"
"tcp","175.45.176.3","26785","149.171.126.12","60119","8","8","364","1124","FIN","1421928375","1421928380","4,877,352","exploits"
"tcp","175.45.176.3","26785","149.171.126.12","60119","8","8","364","1124","FIN","1421928375","1421928380","4,877,352","exploits"
"tcp","175.45.176.0","48785","149.171.126.13","7002","42","182","2500","230686","FIN","1421928351","1421928383","319,891","generic"
"tcp","175.45.176.0","61542","149.171.126.13","7002","74","366","3876","498106","FIN","1421928365","1421928383","18,193,382","generic"
"tcp","175.45.176.0","59746","149.171.126.13","7002","70","366","3704","498106","FIN","1421928358","1421928383","25,432,261","generic"
"tcp","175.45.176.1","61684","149.171.126.16","80","26","28","3034","19242","FIN","1421928372","1421928383","11,724,643","exploits"
"udp","175.45.176.0","10178","149.171.126.10","520","2","0","104","0","INT","1421928383","1421928383","2.00E-6","fuzzers"
"tcp","175.45.176.0","59953","149.171.126.13","7002","74","372","3876","498346","FIN","1421928375","1421928384","8,945,664","generic"
"tcp","175.45.176.1","37860","149.171.126.14","21","24","22","1264","1660","FIN","1421928377","1421928384","7,021,411","exploits"
"tcp","175.45.176.1","37860","149.171.126.14","21","24","22","1264","1660","FIN","1421928377","1421928384","7,021,411","exploits"
"tcp","175.45.176.1","20224","149.171.126.14","51170","8","8","364","1486","FIN","1421928381","1421928384","2,334,981","exploits"
"tcp","175.45.176.1","20224","149.171.126.14","51170","8","8","364","1486","FIN","1421928381","1421928384","2,334,981","exploits"
"tcp","175.45.176.1","17176","149.171.126.11","80","48","246","2454","332225","FIN","1421928379","1421928384","4,474,854","generic"
"tcp","175.45.176.0","3308","149.171.126.10","80","10","18","1212","14488","FIN","1421928382","1421928384","2,013,355","generic"
"tcp","175.45.176.0","49970","149.171.126.13","7002","68","370","3618","498266","FIN","1421928345","1421928385","40,711,552","generic"
"tcp","175.45.176.0","65200","149.171.126.13","80","12","22","1384","21660","FIN","1421928385","1421928386","0.593119","generic"
"udp","175.45.176.0","30888","149.171.126.10","520","2","0","104","0","INT","1421928386","1421928386","1.1e-05","fuzzers"
"udp","175.45.176.3","14112","149.171.126.16","69","2","0","2962","0","INT","1421928387","1421928387","6.00E-6","fuzzers"
"udp","175.45.176.0","61420","149.171.126.10","520","2","0","104","0","INT","1421928388","1421928388","8.00E-6","fuzzers"
"tcp","175.45.176.2","42187","149.171.126.13","80","10","6","846","268","FIN","1421928389","1421928389","0.613209","exploits"
"udp","175.45.176.0","43980","149.171.126.10","520","2","0","104","0","INT","1421928389","1421928389","7.00E-6","fuzzers"
"udp","175.45.176.0","29451","149.171.126.10","520","2","0","104","0","INT","1421928390","1421928390","3.00E-6","fuzzers"
"udp","175.45.176.0","30076","149.171.126.10","520","2","0","104","0","INT","1421928391","1421928391","4.00E-6","fuzzers"
"udp","175.45.176.0","30076","149.171.126.10","520","2","0","104","0","INT","1421928391","1421928391","4.00E-6","fuzzers"
"tcp","175.45.176.2","39970","149.171.126.16","25","194","44","231439","2890","FIN","1421928387","1421928391","3,881,419","exploits"
"tcp","175.45.176.0","30453","149.171.126.15","143","36","146","1786","173286","FIN","1421928389","1421928392","2,927,241","exploits"
"udp","175.45.176.0","32846","149.171.126.10","520","2","0","104","0","INT","1421928393","1421928393","5.00E-6","fuzzers"
"tcp","175.45.176.0","42915","149.171.126.14","25","240","54","304095","3132","FIN","1421928389","1421928393","3,634,745","exploits"
"udp","175.45.176.0","59532","149.171.126.10","520","2","0","104","0","INT","1421928393","1421928393","7.00E-6","fuzzers"
"tcp","175.45.176.0","17065","149.171.126.12","25","14","10","4938","882","FIN","1421928392","1421928393","0.886027","generic"
"tcp","175.45.176.3","59257","149.171.126.18","51169","10","6","1078","268","FIN","1421928393","1421928394","0.420153","shellcode"
"udp","175.45.176.0","4725","149.171.126.10","520","2","0","104","0","INT","1421928394","1421928394","7.00E-6","fuzzers"
"sctp","175.45.176.0","0","149.171.126.14","0","4","2","840","440","CON","1421928394","1421928394","0.239712","exploits"
"sctp","175.45.176.0","0","149.171.126.14","0","4","2","840","440","CON","1421928394","1421928394","0.239712","exploits"
"sctp","175.45.176.0","0","149.171.126.14","0","4","2","840","440","CON","1421928394","1421928394","0.239712","generic"
"sctp","175.45.176.0","0","149.171.126.14","0","4","2","840","440","CON","1421928394","1421928394","0.239712","exploits"
"sctp","175.45.176.0","0","149.171.126.14","0","4","2","840","440","CON","1421928394","1421928394","0.239712","exploits"
"sctp","175.45.176.0","0","149.171.126.14","0","4","2","840","440","CON","1421928394","1421928394","0.239712","generic"
"udp","175.45.176.0","29306","149.171.126.10","520","2","0","104","0","INT","1421928395","1421928395","4.00E-6","fuzzers"
"tcp","175.45.176.3","46152","149.171.126.14","445","10","6","718","268","FIN","1421928395","1421928395","0.474093","fuzzers"
"udp","175.45.176.0","32723","149.171.126.10","520","2","0","104","0","INT","1421928396","1421928396","4.00E-6","fuzzers"
"tcp","175.45.176.3","48343","149.171.126.14","445","12","8","5182","354","FIN","1421928396","1421928396","0.708507","fuzzers"
"udp","175.45.176.0","36538","149.171.126.10","520","2","0","104","0","INT","1421928396","1421928396","6.00E-6","fuzzers"
"tcp","175.45.176.2","39194","149.171.126.15","80","14","40","974","46164","FIN","1421928396","1421928397","1,010,137","exploits"
"tcp","175.45.176.3","56065","149.171.126.14","445","16","6","9726","268","FIN","1421928396","1421928397","0.614436","fuzzers"
"udp","175.45.176.0","34065","149.171.126.10","520","2","0","104","0","INT","1421928398","1421928398","1.00E-5","fuzzers"
"tcp","175.45.176.3","47391","149.171.126.14","445","18","6","14190","268","FIN","1421928397","1421928398","0.406408","fuzzers"
"tcp","175.45.176.3","46991","149.171.126.14","445","22","8","18734","354","FIN","1421928398","1421928398","0.271621","fuzzers"
"udp","175.45.176.0","29249","149.171.126.10","520","2","0","104","0","INT","1421928399","1421928399","4.00E-6","fuzzers"
"tcp","175.45.176.3","7285","149.171.126.14","445","28","8","27742","354","FIN","1421928399","1421928399","0.489116","fuzzers"
"tcp","175.45.176.3","47929","149.171.126.14","445","24","8","23198","354","FIN","1421928398","1421928399","0.437575","fuzzers"
"udp","175.45.176.3","29619","149.171.126.16","69","2","0","2994","0","INT","1421928400","1421928400","5.00E-6","fuzzers"
"tcp","175.45.176.3","47362","149.171.126.14","445","30","8","32206","354","FIN","1421928399","1421928400","0.955885","fuzzers"
"udp","175.45.176.0","29157","149.171.126.10","520","2","0","104","0","INT","1421928402","1421928402","1.00E-5","fuzzers"
"tcp","175.45.176.2","61918","149.171.126.12","80","10","8","834","354","FIN","1421928401","1421928402","1,422,924","exploits"
"tcp","175.45.176.3","47568","149.171.126.14","445","34","10","36750","440","FIN","1421928401","1421928402","0.87758","fuzzers"
"tcp","175.45.176.3","64531","149.171.126.14","445","38","12","41294","526","FIN","1421928402","1421928403","1,396,496","fuzzers"
"udp","175.45.176.0","29746","149.171.126.10","520","2","0","104","0","INT","1421928404","1421928404","1.00E-6","fuzzers"
"tcp","175.45.176.0","52325","149.171.126.18","25","82","30","83919","2226","FIN","1421928401","1421928405","3,680,823","exploits"
"tcp","175.45.176.0","52325","149.171.126.18","25","82","30","83919","2226","FIN","1421928401","1421928405","3,680,823","exploits"
"tcp","175.45.176.3","5804","149.171.126.14","445","40","10","45758","440","FIN","1421928404","1421928405","1,006,671","fuzzers"
"udp","175.45.176.1","137","149.171.126.14","137","38","0","11400","0","REQ","1421928371","1421928406","34,546,768","fuzzers"
"tcp","175.45.176.0","6123","149.171.126.10","25","28","20","8363","1656","FIN","1421928398","1421928407","9,021,347","exploits"
"udp","175.45.176.0","30068","149.171.126.10","520","2","0","104","0","INT","1421928407","1421928407","7.00E-6","fuzzers"
"udp","175.45.176.0","30068","149.171.126.10","520","2","0","104","0","INT","1421928407","1421928407","7.00E-6","fuzzers"
"tcp","175.45.176.3","48198","149.171.126.14","445","46","12","50387","526","FIN","1421928406","1421928407","123,667","fuzzers"
"tcp","175.45.176.3","50387","149.171.126.18","80","10","10","916","1594","FIN","1421928404","1421928407","2,580,672","exploits"
"tcp","175.45.176.2","42481","149.171.126.16","25","78","28","83190","2128","FIN","1421928403","1421928407","4,163,643","exploits"
"udp","175.45.176.3","28948","149.171.126.16","69","1","0","1501","0","INT","1421928407","1421928407","0.0","fuzzers"
"tcp","175.45.176.0","38392","149.171.126.10","51226","8","8","364","924","FIN","1421928399","1421928408","9,003,766","exploits"
"tcp","175.45.176.0","38392","149.171.126.10","51226","8","8","364","924","FIN","1421928399","1421928408","9,003,766","exploits"
